time,latitude,longitude,height_msl
2025-09-05 16:46:43.250,39.194899628,-77.258214544,158.3579
2025-09-05 16:46:43.350,39.194902108,-77.258220620,158.3762
2025-09-05 16:46:43.450,39.194904495,-77.258226552,158.3646
2025-09-05 16:46:43.550,39.194906914,-77.258232544,158.3784
2025-09-05 16:46:43.650,39.194909348,-77.258238518,158.3937
2025-09-05 16:46:43.750,39.194911734,-77.258244341,158.4113
2025-09-05 16:46:43.850,39.194913976,-77.258250181,158.4055
2025-09-05 16:46:43.950,39.194916314,-77.258256009,158.4126
2025-09-05 16:46:44.050,39.194918661,-77.258261705,158.4244
2025-09-05 16:46:44.150,39.194920896,-77.258267332,158.4317
2025-09-05 16:46:44.250,39.194923181,-77.258272981,158.4542
2025-09-05 16:46:44.350,39.194925383,-77.258278471,158.4658
2025-09-05 16:46:44.450,39.194927496,-77.258283899,158.4762
2025-09-05 16:46:44.550,39.194929560,-77.258289317,158.4728
2025-09-05 16:46:44.650,39.194931808,-77.258294660,158.4876
2025-09-05 16:46:44.750,39.194934051,-77.258299846,158.5087
2025-09-05 16:46:44.850,39.194936120,-77.258304869,158.5045
2025-09-05 16:46:44.950,39.194938170,-77.258309857,158.5236
2025-09-05 16:46:45.050,39.194940204,-77.258314864,158.5396
2025-09-05 16:46:45.150,39.194942143,-77.258319707,158.5561
2025-09-05 16:46:45.250,39.194944199,-77.258324329,158.5729
2025-09-05 16:46:45.350,39.194946098,-77.258328947,158.5915
2025-09-05 16:46:45.450,39.194948038,-77.258333516,158.6260
2025-09-05 16:46:45.550,39.194949826,-77.258337973,158.6280
2025-09-05 16:46:45.650,39.194951624,-77.258342361,158.6395
2025-09-05 16:46:45.750,39.194953377,-77.258346419,158.6314
2025-09-05 16:46:45.850,39.194955063,-77.258350553,158.6505
2025-09-05 16:46:45.950,39.194956838,-77.258354554,158.6748
2025-09-05 16:46:46.050,39.194958455,-77.258358538,158.6738
2025-09-05 16:46:46.150,39.194960011,-77.258362398,158.6885
2025-09-05 16:46:46.250,39.194961643,-77.258366186,158.6867
2025-09-05 16:46:46.350,39.194963189,-77.258369874,158.7091
2025-09-05 16:46:46.450,39.194964671,-77.258373366,158.7212
2025-09-05 16:46:46.550,39.194966187,-77.258376831,158.7162
2025-09-05 16:46:46.650,39.194967619,-77.258380212,158.7197
2025-09-05 16:46:46.750,39.194968990,-77.258383444,158.7381
2025-09-05 16:46:46.850,39.194970382,-77.258386677,158.7448
2025-09-05 16:46:46.950,39.194971598,-77.258389719,158.7429
2025-09-05 16:46:47.050,39.194972844,-77.258392612,158.7507
2025-09-05 16:46:47.150,39.194974091,-77.258395321,158.7561
2025-09-05 16:46:47.250,39.194975180,-77.258397902,158.7357
2025-09-05 16:46:47.350,39.194976251,-77.258400420,158.7472
2025-09-05 16:46:47.450,39.194977415,-77.258402923,158.7578
2025-09-05 16:46:47.550,39.194978413,-77.258405159,158.7720
2025-09-05 16:46:47.650,39.194979439,-77.258407568,158.7919
2025-09-05 16:46:47.750,39.194980442,-77.258409785,158.7850
2025-09-05 16:46:47.850,39.194981497,-77.258411892,158.7722
2025-09-05 16:46:47.950,39.194982459,-77.258414127,158.7802
2025-09-05 16:46:48.050,39.194983423,-77.258416103,158.7614
2025-09-05 16:46:48.200,39.194984751,-77.258419091,158.7447
2025-09-05 16:46:48.300,39.194985607,-77.258421147,158.7376
2025-09-05 16:46:48.400,39.194986495,-77.258423095,158.7379
